url,positions,positions_top10,positions_top3,traffic,traffic_top10,traffic_top3,cost,cost_top10,cost_top3,rank
wagmtv.com,12039,425,154,10041,263,68,1650.061384,1220.413161,808.9603861,30
wahoo-ashland-waverly.com,16155,254,73,13746,199,45,915.6727419,542.8441006,265.4039014,38
wakingtimes.com,525,25,23,436,5,4,50.76224603,49.84538476,49.425,38
walb.com,157234,6733,1805,114399,4612,1230,49546.59549,40386.67359,22833.59384,38
walesonline.co.uk,1765012,95538,17149,1093631,74581,13710,1792656.634,1524749.062,913685.3607,42
wallbuilders.com,1649,245,117,1218,119,32,1349.953852,1220.912362,882.3307629,73
wallstreetonparade.com,4294,223,103,3337,144,30,790.0956415,537.846965,294.9006056,51
wamu.org,180387,4115,1268,152527,3052,882,38358.53384,33928.36001,26526.22871,52
wane.com,366349,18209,5791,286892,12659,3973,324099.4258,299336.0736,246385.4958,44
wapt.com,129417,6869,2114,96948,5222,1689,76402.09709,50915.63184,29024.50957,38
waronfakes.com,127,3,0,109,2,0,8.275783163,0.455560079,0,44
warontherocks.com,95144,4064,750,64168,2946,495,25689.16122,17985.57168,9671.583196,76
washingtonbabylon.com,0,0,0,0,0,0,0,0,0,37
washingtonblade.com,93105,2814,703,69091,2346,612,21081.20054,16197.85128,5914.992784,46
washingtonexaminer.com,458219,13617,3064,377409,11765,2080,140682.7115,112308.8053,79408.94001,47
washingtonian.com,477601,36461,9028,360035,30903,7467,286950.6737,228177.8502,105324.4776,45
washingtoninstitute.org,114920,5139,1073,57963,3287,784,40875.53509,32107.6567,13035.26156,38
washingtonmonthly.com,23169,919,247,19243,754,175,7454.348194,6261.006126,4536.043226,82
washingtonpost.com,12791081,764585,166937,8439485,568130,121264,14270374.85,12680206.58,8752813.179,15
washingtonpress.com,1620,22,6,1436,15,2,57.68282264,14.69100584,0,39
washingtonsources.org,0,0,0,0,0,0,0,0,0,36
washingtonspectator.org,1319,48,19,1135,32,8,722.6257811,661.2782137,236.823275,44
washingtontimes.com,415376,17298,3537,321899,14386,2932,161130.9598,122681.9123,56474.98035,46
wate.com,478414,30515,7908,357688,23810,6142,423540.8517,375202.4566,251214.4599,45
wattsupwiththat.com,6815,208,133,5462,69,22,873.7237914,795.4055598,720.5490208,82
wave3.com,226703,11371,3076,162353,8487,2387,180692.5358,162778.9855,115783.4734,40
wavy.com,428479,31320,9556,292103,20790,6495,455719.6637,422895.5334,322890.0895,47
waynedupree.com,133,11,6,120,3,1,4.086153612,2.374263597,0,46
wbaltv.com,556491,42807,10542,427211,35971,8993,506719.7918,435034.7491,218687.8128,44
wbay.com,330125,11447,3017,242523,8131,2287,162095.9751,143441.146,106946.7389,39
wbir.com,287340,16693,4225,196293,12892,3282,143633.4457,123484.8324,73777.56154,39
wbko.com,185463,5554,1389,140944,4015,978,50005.73423,40972.7958,26276.19365,30
wbng.com,99414,4098,1066,70502,2961,736,55599.94792,49161.92135,37160.71063,43
wbrc.com,322377,16597,4258,239388,13008,3472,286785.6954,258987.9487,94163.73969,46
wbtv.com,429821,27462,6365,306922,21195,5351,313297.576,269118.5218,160186.0366,41
wbtw.com,187908,11016,3213,140801,8045,2305,134499.9825,122971.7664,92605.94099,40
wcax.com,331554,12320,3100,241091,8871,2255,156465.6058,132860.2756,98823.88277,38
wcfcourier.com,87259,2693,709,68507,2053,541,27206.06029,24432.71614,19982.97708,55
wchstv.com,86075,5511,1748,66733,4068,1212,40407.95578,34595.09964,23712.62019,72
wcia.com,136009,8347,2332,99294,6301,1690,88738.97426,79385.87757,48444.50539,36
wcjb.com,154679,5988,1573,111097,4291,1219,55745.15917,48311.58693,30166.07364,31
wcnc.com,598593,35215,7943,451583,30673,7187,333715.2727,278585.5341,150269.0072,39
wcpo.com,287522,18201,4344,225156,15350,3609,243958.6574,206239.9967,131239.6481,46
wcti12.com,64930,4034,1307,52800,2948,851,23300.64576,20040.94975,12450.27514,54
wctrib.com,55032,2834,880,43321,2194,631,13958.82838,11545.38992,7787.969089,37
wctv.tv,113164,3894,1219,87174,2602,783,36893.78641,31938.818,21570.74012,38
wcvb.com,574255,28799,8292,397701,23264,6865,421255.5311,369267.5285,260270.0844,44
wcyb.com,59098,3693,1261,45112,2479,742,32121.41732,28468.86114,19994.39915,55
wdam.com,122486,4537,1264,92036,3160,854,53447.19693,46258.599,32545.67635,31
wdbj7.com,384766,14970,4034,295187,12155,3248,214549.9598,185266.5108,124556.8604,38
wdio.com,62038,2412,667,48766,1882,439,14063.09436,10217.73276,5786.361164,37
wdsu.com,319100,15723,4230,227378,12199,3579,203016.8863,175650.5777,122956.7246,38
wdtn.com,180690,9366,2266,141071,7298,1648,132759.9438,120664.6061,86577.04234,47
wdtv.com,122896,4563,1003,92773,3602,737,28826.20904,21631.17998,10080.97797,29
wearecentralpa.com,97,13,7,86,13,7,181.8945689,175.9542816,158.7836187,42
wearechange.org,231,25,23,182,7,5,86.93038521,84.60602667,83.78,73
wearegreenbay.com,165039,9312,2236,119981,7410,1664,83789.4234,72390.48412,47794.99371,39
weareiowa.com,167666,6372,1272,123526,5259,942,48695.75731,35054.04855,13943.39402,31
wearethemighty.com,162069,11433,1587,117487,9312,1322,56635.76509,45593.4456,16714.02736,36
weartv.com,94487,6823,2462,71909,4878,1705,128035.1102,120737.08,104625.2263,57
wearyourvoicemag.com,3897,1397,700,2537,566,204,8740.204389,8440.660632,4513.929949,52
weaselzippers.us,0,0,0,0,0,0,0,0,0,53
weau.com,239076,6541,1681,190170,5145,1300,69458.50567,58657.64952,37635.73572,32
wect.com,255044,8903,2394,193948,6778,1892,70587.88905,56555.63167,31977.70939,40
weeklystandard.com,1,1,1,1,1,1,0,0,0,13
weforum.org,1623557,120876,24856,806251,58366,11824,1014855.093,834857.5831,394716.1427,51
wehuntedthemammoth.com,39,5,4,35,3,2,37.36192014,37.24,37.24,43
weibo.com,519766,45342,12381,302340,23207,6761,1368577.86,1271857.946,819669.0518,90
welt.de,3993763,383002,100816,2512115,297903,80573,6478370.187,5803833.86,3939289.471,54
weny.com,59662,2834,612,48034,2108,435,27366.36936,24481.59836,13547.24563,31
wesh.com,383125,24339,6264,273868,20088,5389,260409.7296,221202.2132,130973.9953,38
westernjournal.com,13106,162,46,11891,129,20,8204.9244,7833.07287,7665.0959,46
westernmassnews.com,254224,10915,2958,185518,7788,1961,124968.9781,109073.3878,73083.60305,34
westernstandard.news,25828,1080,202,19223,906,145,8770.170968,5918.924885,2689.436036,40
westhawaiitoday.com,41467,1822,626,32262,1351,398,9875.254147,8385.32293,6103.146079,45
westmonster.com,0,0,0,0,0,0,0,0,0,32
westonaprice.org,41432,1747,581,29697,942,212,10347.74139,9028.780437,6338.789436,40
westword.com,378570,35328,6874,274413,29961,6131,284207.7471,236078.6355,97426.63548,46
wevv.com,52810,3593,961,37744,2587,706,22231.44216,18454.02638,9926.148159,28
wfft.com,69927,2143,487,55081,1692,348,13166.9246,9226.581288,3393.084272,28
wfla.com,949206,58512,15188,671555,45263,11622,755812.4792,654956.1252,392909.6618,49
wflx.com,122432,3373,554,95639,2952,470,25837.02645,19011.93346,5755.976102,32
wfmynews2.com,302171,14593,3436,232701,11669,2702,107966.314,88612.37513,50115.03912,40
wfmz.com,250306,16500,4440,170698,11081,3024,146197.7528,125282.772,65973.28994,40
wftv.com,555068,23212,5680,439378,18677,4463,223032.1164,182605.6022,102744.8869,44
wfxl.com,15540,626,184,13183,496,138,3233.617966,2719.863432,1204.223601,49
wfxrtv.com,269939,7233,1544,224610,6164,1241,53647.24839,42563.97241,20609.40342,36
wgal.com,199722,12583,3563,136728,9944,2805,186322.6149,170306.7133,128734.2544,42
wgme.com,128492,7608,2209,101757,6192,1782,117230.7716,108161.8337,78526.61737,57
wgno.com,156273,7032,1642,122629,5899,1322,57029.78416,47743.32618,29992.45791,53
wgntv.com,693361,49308,12163,510069,37563,8548,824992.8716,743129.7223,506879.4118,81
wgxa.tv,58121,3017,922,46541,2273,682,35063.84734,31836.32255,21481.16296,51
whas11.com,376942,14050,3613,276514,11073,3009,236303.7786,213735.691,143746.4595,40
whatculture.com,495625,13481,2281,287375,10182,1450,99912.64913,80745.27432,59191.37976,56
whatdoesitmean.com,285,117,107,113,21,14,5733.827144,5727.565625,5721.711712,32
whatfinger.com,2286,202,197,1589,21,18,101862.7303,101840.3117,101838.212,49
whatreallyhappened.com,435,106,100,260,19,14,9995.953018,9988.508303,9982.980367,67
whatstheharm.net,72,16,13,50,5,2,8.698851025,6.689497877,3.135,29
whatsupic.com,0,0,0,0,0,0,0,0,0,31
whec.com,98298,10177,2893,75505,7700,2012,144846.3609,132167.2968,88661.32138,42
whio.com,220058,16393,5452,166495,11785,3841,187049.8327,167835.9127,102294.078,38
whistleblower.org,4332,254,86,3375,182,48,784.9732482,653.066142,299.436667,77
whitehouse.gov,1860028,168316,60418,1210295,114458,43873,5449337.933,5229640.857,4255763.335,15
whitehouse.news,0,0,0,0,0,0,0,0,0,44
whnt.com,241841,15183,4267,183155,11407,3159,310633.2398,292044.0475,232325.4611,56
who13.com,137344,9894,3209,98523,6635,1856,152668.496,143503.817,115589.0841,54
whowhatwhy.org,7287,252,102,5725,165,46,1531.919696,1177.233853,837.9745217,55
whsv.com,259184,8139,1829,202495,6677,1392,82359.237,67397.56516,42435.56162,37
WhyDontYouTryThis.com,109,2,0,86,1,0,6.248268867,3.248069018,0,26
wibw.com,167939,7266,2047,123748,5207,1435,85792.01627,75624.4582,58247.8247,38
wifr.com,230152,8032,2290,178212,6061,1764,71214.81447,57422.19067,34318.29099,31
wikiislam.net,27686,2527,611,12770,977,147,11759.16499,9327.183593,3782.99946,41
wikileaks.org,65065,7221,3375,42048,2896,1131,76377.84911,72748.92831,63556.06236,86
wikipedia.org,18074,3341,2003,12161,1754,1103,2055183.726,2053772.558,2034760.946,88
wikispooks.com,13490,580,151,8895,385,66,2562.628417,1779.166237,958.6925667,44
wilderness.org,27978,2202,631,19607,1618,489,18095.8717,15771.85319,11044.79078,54
wilsoncenter.org,359482,29942,5186,215489,19958,3836,234903.2469,200101.757,76780.81216,47
wilx.com,343129,12537,3019,257199,9911,2415,124115.9286,98442.44764,54332.02397,38
winchesterstar.com,70475,2410,819,57303,1761,532,23167.23093,20101.44167,14876.39737,30
windsorstar.com,148869,7698,2113,105710,5359,1530,95482.4325,87610.00071,66680.99508,82
wingsoverscotland.com,1717,201,171,1213,37,25,21376.64106,21328.86192,20988.72886,48
winknews.com,185816,17696,4581,145507,14393,3778,196794.1711,175272.6065,105973.5696,52
winnipeg.citynews.ca,34446,2158,273,22328,1789,246,20813.4448,15376.15292,2188.115628,39
winnipegfreepress.com,367248,13742,3023,274711,11088,2397,157197.2744,141683.8904,100571.166,45
winonadailynews.com,16032,358,129,13104,247,75,3966.785527,3518.78146,3115.620455,47
wionews.com,2731255,160240,29323,1419723,105536,20699,2914934.663,2154745.289,978440.2215,37
wired.com,6904548,602476,164834,3765165,361606,99285,8293642.124,7153502.657,4303283.913,84
wishtv.com,249013,11627,2255,191982,9627,1736,106805.0931,83549.11909,39347.82679,49
wisn.com,216752,14187,3991,148144,10800,3244,200198,180755.2033,117430.9711,46
wistv.com,260545,10045,2936,201468,7607,2160,121457.6002,107308.9876,81613.23906,39
witn.com,198637,8513,2617,146717,5763,1840,75590.32325,65140.66367,46916.98666,38
wivb.com,241083,19494,5510,164295,13431,3688,346831.5573,316221.7074,237514.767,47
wjactv.com,34773,2503,963,27571,1649,573,34071.80078,31951.26962,16335.01539,55
wjcl.com,142003,8405,1968,97527,6685,1724,99052.21058,84675.14102,39862.32427,31
wjhg.com,185657,7078,1974,138513,5185,1421,57407.38515,47621.00872,28127.33764,32
wjhl.com,299211,13871,3869,216840,9752,2777,228122.5623,209363.4288,167617.3162,43
wjla.com,262641,16814,5002,202304,13512,3968,160188.3487,137184.1518,87647.03798,82
wjtv.com,269905,10086,2545,215098,7657,1944,101879.3048,87217.63581,54950.82301,43
wkbw.com,187355,11891,2879,138723,9296,2221,99285.77218,84344.03686,50265.80439,43
wkrg.com,344920,14871,4540,272539,10951,3418,171031.0581,156586.5158,109795.9747,46
wkrn.com,413597,30829,8694,284435,22591,6601,580139.0618,532641.9484,393507.4546,47
wkyc.com,753266,42316,9748,515634,35964,8681,432302.743,362460.8138,211700.4567,41
wkyt.com,252469,8829,2291,186634,6663,1737,127566.5421,113371.2739,90217.32917,39
wlbt.com,325420,20335,5892,249241,15592,4629,217806.8249,183188.6779,111240.8097,37
wlfi.com,56902,2443,779,43748,1728,469,20406.91407,17499.91129,11091.85805,32
wlky.com,211096,10806,2948,137893,8049,2240,158323.3845,138462.9901,97517.40694,38
wlos.com,126162,7271,2317,97913,5379,1615,81471.27828,70544.66825,49983.6999,76
wlox.com,255838,9557,2450,193038,7224,1827,95087.72485,77507.94084,52544.38674,39
wltx.com,242901,9994,2525,181818,8360,2139,146420.1517,129663.2433,68418.24775,39
wlwt.com,366654,23846,6130,256777,19773,5294,456151.4308,411144.563,305263.3466,38
wmar2news.com,188823,9548,2214,149143,8369,1895,64936.53987,51403.33461,20803.80447,40
wmur.com,264719,12875,4217,173167,8930,3101,153047.9165,135722.9548,91234.47984,40
wn.com,37284,764,177,31219,624,136,5915.983573,4674.623544,2234.916637,82
wnct.com,319638,11251,2899,258076,8777,2143,116073.2438,95141.87268,59604.80783,42
wnd.com,5542,341,242,4806,96,45,119031.3055,118908.4909,118650.6746,76
wndu.com,291933,9938,2326,214096,7653,1921,83001.20231,63515.26499,30497.03798,38
wnem.com,126264,6351,1695,92270,4875,1176,125722.1615,114434.9057,88672.51776,38
wnep.com,247210,18224,5242,180307,13551,4070,244889.0343,221529.7283,171625.4773,43
wnewsj.com,17917,744,269,15046,513,156,3032.930605,2417.187904,1368.028881,35
wnyc.org,178090,7392,2067,132079,5197,1235,52116.0025,44206.77722,30447.40606,44
wokesloth.com,6,0,0,6,0,0,0.139853185,0,0,31
womenarehuman.com,1226,78,19,906,67,16,262.0580458,147.1621418,30.26659583,31
wonkette.com,6348,281,200,5410,92,31,44329.20586,44189.96478,43793.76229,42
woodtv.com,302006,22584,7202,204533,15265,4632,561033.9656,536199.0709,464636.2143,47
workers.org,14336,676,151,10872,547,121,4295.609127,3272.535769,1485.806856,43
world.wng.org,0,0,0,0,0,0,0,0,0,81
worldaffairsbrief.com,36,20,18,15,5,3,145.1703996,145.1654938,143.32,48
worldcantwait.net,0,0,0,0,0,0,0,0,0,48
worldcouncilforhealth.org,1292,226,151,667,45,18,1027.724962,991.2111429,750.7192,54
worldcrunch.com,54380,1859,308,34964,1357,223,13350.25405,9709.030474,5181.142523,55
worlddoctorsalliance.com,9,4,0,3,1,0,6.307286407,6.277856674,0,55
worldhealth.net,8455,179,38,6707,146,19,754.9347919,436.9506025,79.6312125,43
worldlifestyle.com,154,12,8,140,6,3,51.4652167,45.95539522,31.185,40
worldnewsdailyreport.com,0,0,0,0,0,0,0,0,0,49
worldometers.info,961153,274428,138948,339583,71673,35822,4121758.71,3978947.69,3097891.629,15
worldpolicy.org,0,0,0,0,0,0,0,0,0,42
worldpoliticsreview.com,27834,955,225,16938,655,116,4266.146856,2826.304764,1120.354835,40
worldpopulationreview.com,1905960,341058,84985,1082706,206295,54063,2527281.529,2308146.195,1243369.471,81
worldpress.org,2676,152,14,1942,87,11,888.31713,776.3752782,249.2892967,37
worldsocialism.org,222,38,28,118,3,2,369.4407475,348.7672583,345.8510667,29
worldstarhiphop.com,99566,19546,12351,43573,4493,2421,4103802.837,4094519.541,4069134.32,79
worldtribune.com,561,13,5,477,9,1,22.89433995,9.753927275,7.92,38
worldtruth.tv,34,0,0,32,0,0,0.001625181,0,0,47
worldviewweekend.com,904,132,92,454,31,22,2063.058535,2042.274331,1973.678433,33
wowktv.com,203802,8824,2246,159282,6908,1647,72749.52823,63798.40458,40744.53758,39
wowt.com,271528,12911,3292,189609,9463,2594,128302.2887,109515.9127,70067.10837,37
wpde.com,221986,24112,6961,174773,19436,5858,240172.5009,212176.7947,125758.5758,56
wpri.com,408048,22390,7014,285923,14204,4664,352337.0238,323347.9946,252883.667,48
wpta21.com,2,0,0,2,0,0,5.5300722892503e-07,0,0,40
wpxi.com,279205,22993,6783,203428,17241,5174,396277.4638,373398.2892,295877.3507,38
wral.com,1102360,72195,19218,742222,50496,13978,1751358.84,1617936.945,1177962.212,42
wrdw.com,288594,14126,3856,216380,10428,2786,132586.6824,112484.0668,72930.70081,38
wreg.com,269458,17228,5940,198743,11922,4078,319270.957,301361.8596,240233.9513,56
wri.org,236599,10481,3136,133799,6373,1924,138255.4998,123861.9595,82079.83225,49
wric.com,387943,24675,6540,293932,18669,4877,247127.6564,218130.7618,150554.579,44
wsav.com,206454,10659,2608,156936,8257,2071,108734.8897,90383.34021,60214.47405,44
wsaw.com,197159,6447,1498,154589,5294,1168,49750.12429,40101.45354,21053.91136,38
wsaz.com,493283,22654,5600,378402,18642,4632,202092.8429,162309.4206,85943.00094,36
wsbt.com,87166,4334,1331,68385,3038,861,38618.85953,33625.35628,24644.8182,76
wsbtv.com,651346,45971,13795,442739,33532,10110,924906.4677,859827.2652,656186.3618,42
wset.com,133208,8282,2252,103021,6537,1731,72609.67982,62927.41585,46434.50825,57
wsfa.com,347960,22290,5430,252130,17225,4343,525139.969,482362.1218,366095.158,39
wsj.com,7962306,465746,84568,4573191,325584,61057,7489930.987,5558253.572,3125440.15,81
wsls.com,276577,12977,3682,211860,10341,3056,104286.4312,87175.60393,49972.06105,40
wsmv.com,310866,18940,4845,211036,14157,3680,356488.9749,313741.8657,159677.807,39
wsoctv.com,378872,20871,5529,294273,16494,4450,187004.3273,154235.7949,82462.78655,43
wspa.com,227159,12740,3714,171474,9211,2517,160574.072,147056.5514,116473.1375,43
wsvn.com,307280,12583,3984,242793,9069,2663,148582.0284,129296.6322,90345.6126,78
wsws.org,221170,7414,1378,170764,6157,1082,62975.45177,49805.12343,25769.87021,52
wtae.com,331575,16927,4765,230371,13564,3940,246088.3287,219919.1852,160342.0047,43
wtap.com,145788,3908,943,115962,2979,624,74404.02161,68504.75878,56461.11944,31
wthitv.com,46721,2837,1026,33947,1688,516,41602.10144,38131.06239,32991.50749,31
wthr.com,428490,27678,7120,324219,22120,5696,313616.4756,273648.0667,165181.3072,41
wtnh.com,323851,21620,6361,227233,15407,4419,315099.9927,291977.8659,223414.1321,48
wtok.com,194986,3451,847,159462,2682,576,21465.68037,14104.33154,6695.863977,31
wtol.com,201984,9154,2852,150155,6740,2144,95493.72436,81909.99269,53683.76076,38
wtop.com,1058122,38756,9353,832539,31860,6967,329939.2931,255793.1776,142887.8216,82
wtov9.com,46834,2517,878,35740,1693,535,29264.48409,27053.87183,22825.83412,53
wtsp.com,464135,19781,3654,340090,17323,3234,170025.1522,125728.0449,49846.14644,40
wtva.com,47808,2777,896,32673,1736,574,38816.95583,35883.22897,31212.99634,32
wtvm.com,152458,9375,2652,111170,6574,1920,81440.18745,70826.5941,44536.57405,38
wtvy.com,130296,4859,1379,99819,3258,942,45466.88646,38682.40705,27251.34005,32
wusa9.com,469897,21165,4915,359563,18088,4269,173799.985,144556.5393,78075.24154,35
wvah.com,0,0,0,0,0,0,0,0,0,40
wvgazettemail.com,73922,3339,893,56181,2567,601,30713.01211,26890.2016,19568.61709,38
wvlt.tv,288617,11175,2508,207890,8626,1871,94144.12709,75198.86354,42067.86262,31
wvpublic.org,47666,2117,402,36792,1796,286,12395.36807,8982.753586,3443.151142,47
wvva.com,73715,2870,779,54289,1930,470,14724.30589,11141.08564,5059.02551,42
wwltv.com,244753,13085,3160,174525,10024,2414,158812.6185,141585.3113,102865.9707,40
wwmt.com,154924,9410,3087,119935,6859,2188,109646.1305,99343.98952,75450.89519,57
wwnytv.com,239089,7575,2298,186336,5755,1722,157327.6169,145887.3629,68575.89831,31
www1.cbn.com,12521,1440,709,6388,632,264,11460.01852,10684.15082,8702.52385,82
wymt.com,458021,14962,2938,326287,12919,2515,153423.2787,113464.1279,26717.73053,33
wyomingnewsnow.tv,140270,3250,789,107410,2583,578,35011.01255,28491.07753,16693.25455,30
